date,P,PE,Q
1991-05-24,0.09537586569786072,5.827611444502255,
1991-05-25,9.838077545166016,5.8500786181061395,
1991-05-26,107.2989501953125,5.872545791710024,27474.38652672
1991-05-27,131.18453979492188,5.895012965313909,51569.65002240001
1991-05-28,1.308234691619873,5.917480138917794,1963.70495136
1991-05-29,0.47876906394958496,5.939947312521679,1474.1103110400009
1991-05-30,0.5623434782028198,5.962414486125564,926.4095971199997
1991-05-31,1.9397051334381104,5.9848816597294485,650.5331731200001
1991-06-01,0.0,6.007348833333333,381.20642496000016
1991-06-02,0.19093267619609833,6.0095148292114695,288.00734111999975
1991-06-03,19.284427642822266,6.011680825089606,342.6474384000003
1991-06-04,20.737037658691406,6.013846820967742,2671.095427200001
1991-06-05,0.08362249284982681,6.016012816845878,393.3628271999997
1991-06-06,0.0,6.018178812724014,244.75909248000062
1991-06-07,0.0,6.02034480860215,198.40165919999998
1991-06-08,0.0,6.022510804480286,169.5015331200002
1991-06-09,0.0,6.024676800358423,144.60257087999972
1991-06-10,0.0,6.026842796236559,129.15858816000005
1991-06-11,1.8042221069335938,6.029008792114695,123.75574272000016
1991-06-12,10.07219123840332,6.031174787992831,174.77695296000022
1991-06-13,0.4574456512928009,6.033340783870967,139.3016659199999
1991-06-14,2.840672492980957,6.035506779749103,139.12327008000003
1991-06-15,0.5216220021247864,6.0376727756272395,115.320168
1991-06-16,2.7175216674804688,6.0398387715053765,101.07398591999987
1991-06-17,11.459744453430176,6.042004767383513,155.20438080000002
1991-06-18,0.18790629506111145,6.044170763261649,151.7384044800001
1991-06-19,0.0,6.046336759139785,89.98795872000017
1991-06-20,0.9751160740852356,6.048502755017921,74.59494624000001
1991-06-21,4.911518096923828,6.050668750896057,68.73336863999991
1991-06-22,16.214786529541016,6.052834746774193,114.9378912
1991-06-23,10.452831268310547,6.05500074265233,198.32520384
1991-06-24,15.496410369873047,6.057166738530466,374.75868960000014
1991-06-25,9.357348442077637,6.059332734408602,839.2504867200005
1991-06-26,0.0,6.061498730286738,166.31589311999994
